1544,17,Kabupaten Jembrana,5101,2,-8.361852,114.6418,1
1545.0,17.0,Kabupaten Tabanan,5102.0,2.0,-8544516.0,1.15119797E8,1.0
1546.0,17.0,Kabupaten Badung,5103.0,2.0,-8.5819296E7,1.151770586E9,1.0
1547.0,17.0,Kabupaten Gianyar,5104.0,2.0,-8544185.0,1153255.0,1.0
1548.0,17.0,Kabupaten Klungkung,5105.0,2.0,-8.5389222E7,1.154045111E9,1.0
1549.0,17.0,Kabupaten Bangli,5106.0,2.0,-8454303.0,1.15354897E8,1.0
1550.0,17.0,Kabupaten Karang Asem,5107.0,2.0,-6.3996057E7,1.080503042E9,1.0
1552.0,17.0,Kota Denpasar,5171.0,2.0,-865629.0,1.15222099E8,1.0
1551.0,17.0,Kabupaten Buleleng,5108.0,2.0,-8113831.0,1.15126999E8,1.0
